action="None",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:08:57",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Started",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:14",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="20",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="36049",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:14",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="20",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="50985",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:15",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="24",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57205",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:15",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="18",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47793",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:15",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="15",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="40362",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:15",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="12",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="44768",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:16",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="17",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="41424",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:16",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="27",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="51477",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:16",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="12",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35589",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:16",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="17",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="35384",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:17",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="18",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57837",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:17",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="16",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="57622",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:17",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="18",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="41861",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:17",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="20",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="40633",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:18",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="15",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="45767",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:18",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="21",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="44295",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:18",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="13",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="36075",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:18",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="19",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="52598",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:19",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="15",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="47494",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:19",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="21",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="46043",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:19",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="20",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="60161",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:19",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="15",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="37102",vlan="/Common/external"
action="Allow",hostname="scott-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.228",context_name="Device",date_time="Dec 19 2017 09:13:20",dest_ip="10.59.141.18",dest_port="53",device_product="Advanced Firewall Module",device_vendor="F5",device_version="13.1.0.0.0.1867",dos_attack_event="Attack Sampled",dos_attack_id="267481762",dos_attack_name="DNS A Query",dos_packets_dropped="0",dos_packets_received="19",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, Device-Wide attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="10.255.200.26",source_port="39065",vlan="/Common/external"
